IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
134216512,INDECENT EXPOSURE,SEE CATEGORY,Saturday,05/17/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.35820933216554,37.77905599572349,"(-122.35820933216554, 37.77905599572349)",134216512355219
137247425,INDECENT EXPOSURE,SEE CATEGORY,Saturday,05/17/2003,23:00,UNKNOWN,NONE,UNKNOWN,-122.4475044877862,37.61605515348206,"(-122.4475044877862, 37.61605515348206)",137247425355219
124229676,INDECENT EXPOSURE,SEE CATEGORY,Sunday,05/18/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.40116247363181,37.71376840292653,"(-122.40116247363181, 37.71376840292653)",124229676355219
167982996,INDECENT EXPOSURE,SEE CATEGORY,Monday,05/19/2003,00:00,UNKNOWN,NONE,UNKNOWN,-122.39962818791335,37.80085218923506,"(-122.39962818791335, 37.80085218923506)",167982996355219
184756388,INDECENT EXPOSURE,SEE CATEGORY,Monday,05/19/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.3156415555361,37.76741132534072,"(-122.3156415555361, 37.76741132534072)",184756388355219
110625717,INDECENT EXPOSURE,SEE CATEGORY,Monday,05/19/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.51245363543036,37.64720987682529,"(-122.51245363543036, 37.64720987682529)",110625717355219
154776421,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,05/20/2003,01:00,UNKNOWN,NONE,UNKNOWN,-122.49881463871714,37.759136433475085,"(-122.49881463871714, 37.759136433475085)",154776421355219
108554618,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,05/20/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.43532982249016,37.782431707656364,"(-122.43532982249016, 37.782431707656364)",108554618355219
104180191,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,05/20/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.42814922156634,37.659877807483426,"(-122.42814922156634, 37.659877807483426)",104180191355219
170734000,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,05/21/2003,12:00,UNKNOWN,NONE,UNKNOWN,-122.45689206283444,37.76234551038517,"(-122.45689206283444, 37.76234551038517)",170734000355219
188473823,INDECENT EXPOSURE,SEE CATEGORY,Thursday,05/22/2003,06:00,UNKNOWN,NONE,UNKNOWN,-122.42942047325538,37.60633569529608,"(-122.42942047325538, 37.60633569529608)",188473823355219
183547115,INDECENT EXPOSURE,SEE CATEGORY,Thursday,05/22/2003,10:00,UNKNOWN,NONE,UNKNOWN,-122.42386600685141,37.64181706276922,"(-122.42386600685141, 37.64181706276922)",183547115355219
176678590,INDECENT EXPOSURE,SEE CATEGORY,Thursday,05/22/2003,11:00,UNKNOWN,NONE,UNKNOWN,-122.29049826193955,37.80173115009688,"(-122.29049826193955, 37.80173115009688)",176678590355219
128932828,INDECENT EXPOSURE,SEE CATEGORY,Friday,05/23/2003,01:00,UNKNOWN,NONE,UNKNOWN,-122.23711712556732,37.77661589271836,"(-122.23711712556732, 37.77661589271836)",128932828355219
127706732,INDECENT EXPOSURE,SEE CATEGORY,Sunday,05/25/2003,01:00,UNKNOWN,NONE,UNKNOWN,-122.39933791904946,37.71575492854386,"(-122.39933791904946, 37.71575492854386)",127706732355219
150254761,INDECENT EXPOSURE,SEE CATEGORY,Monday,05/26/2003,00:00,UNKNOWN,NONE,UNKNOWN,-122.08158165049025,37.81517079115531,"(-122.08158165049025, 37.81517079115531)",150254761355219
121931867,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,05/27/2003,22:00,UNKNOWN,NONE,UNKNOWN,-122.22414855126941,37.636960600199025,"(-122.22414855126941, 37.636960600199025)",121931867355219
174279175,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,05/28/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.46185293653923,37.79648696303444,"(-122.46185293653923, 37.79648696303444)",174279175355219
128980701,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,05/28/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.1996904388275,37.749945240611225,"(-122.1996904388275, 37.749945240611225)",128980701355219
181771183,INDECENT EXPOSURE,SEE CATEGORY,Sunday,06/01/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.43621971124585,37.732646569903686,"(-122.43621971124585, 37.732646569903686)",181771183355219
169581907,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/03/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.38447267447027,37.6123348945373,"(-122.38447267447027, 37.6123348945373)",169581907355219
121496796,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/03/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.13587289611522,37.746625773181165,"(-122.13587289611522, 37.746625773181165)",121496796355219
104289235,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/03/2003,22:00,UNKNOWN,NONE,UNKNOWN,-122.16160375487499,37.76751496192718,"(-122.16160375487499, 37.76751496192718)",104289235355219
126726843,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,06/04/2003,11:00,UNKNOWN,NONE,UNKNOWN,-122.35063269919608,37.783589245429134,"(-122.35063269919608, 37.783589245429134)",126726843355219
126166819,INDECENT EXPOSURE,SEE CATEGORY,Thursday,06/05/2003,16:00,UNKNOWN,NONE,UNKNOWN,-122.10541739253266,37.77391749649555,"(-122.10541739253266, 37.77391749649555)",126166819355219
174872608,INDECENT EXPOSURE,SEE CATEGORY,Sunday,06/08/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.41131919835458,37.655325030424436,"(-122.41131919835458, 37.655325030424436)",174872608355219
190898436,INDECENT EXPOSURE,SEE CATEGORY,Monday,06/09/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.04704057488614,37.66822385948889,"(-122.04704057488614, 37.66822385948889)",190898436355219
184948592,INDECENT EXPOSURE,SEE CATEGORY,Monday,06/09/2003,06:00,UNKNOWN,NONE,UNKNOWN,-122.14783211318483,37.624246389391324,"(-122.14783211318483, 37.624246389391324)",184948592355219
130786773,INDECENT EXPOSURE,SEE CATEGORY,Monday,06/09/2003,13:00,UNKNOWN,NONE,UNKNOWN,-122.42332332429422,37.72901968998611,"(-122.42332332429422, 37.72901968998611)",130786773355219
166440726,INDECENT EXPOSURE,SEE CATEGORY,Monday,06/09/2003,20:00,UNKNOWN,NONE,UNKNOWN,-122.40352383009176,37.60933685533644,"(-122.40352383009176, 37.60933685533644)",166440726355219
119849913,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/10/2003,20:00,UNKNOWN,NONE,UNKNOWN,-122.00864128861073,37.8184260721005,"(-122.00864128861073, 37.8184260721005)",119849913355219
154901424,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,06/11/2003,10:00,UNKNOWN,NONE,UNKNOWN,-122.41336485175168,37.76506007751795,"(-122.41336485175168, 37.76506007751795)",154901424355219
168194702,INDECENT EXPOSURE,SEE CATEGORY,Thursday,06/12/2003,00:00,UNKNOWN,NONE,UNKNOWN,-122.07474230062827,37.684416421514065,"(-122.07474230062827, 37.684416421514065)",168194702355219
123608193,INDECENT EXPOSURE,SEE CATEGORY,Thursday,06/12/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.4487021175407,37.62160621196224,"(-122.4487021175407, 37.62160621196224)",123608193355219
155000453,INDECENT EXPOSURE,SEE CATEGORY,Friday,06/13/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.28112969531891,37.77467249474341,"(-122.28112969531891, 37.77467249474341)",155000453355219
175028364,INDECENT EXPOSURE,SEE CATEGORY,Friday,06/13/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.43865190327976,37.60901142410203,"(-122.43865190327976, 37.60901142410203)",175028364355219
198953008,INDECENT EXPOSURE,SEE CATEGORY,Monday,06/16/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.26322231120795,37.77834082454056,"(-122.26322231120795, 37.77834082454056)",198953008355219
153039845,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/17/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.02122653915619,37.68895133558896,"(-122.02122653915619, 37.68895133558896)",153039845355219
145813964,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/17/2003,16:00,UNKNOWN,NONE,UNKNOWN,-122.39606101267186,37.65034890322704,"(-122.39606101267186, 37.65034890322704)",145813964355219
154034810,INDECENT EXPOSURE,SEE CATEGORY,Thursday,06/19/2003,04:00,UNKNOWN,NONE,UNKNOWN,-122.27004218815752,37.70378269959509,"(-122.27004218815752, 37.70378269959509)",154034810355219
197433065,INDECENT EXPOSURE,SEE CATEGORY,Friday,06/20/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.39319607016944,37.68950553461833,"(-122.39319607016944, 37.68950553461833)",197433065355219
147885173,INDECENT EXPOSURE,SEE CATEGORY,Monday,06/23/2003,15:00,UNKNOWN,NONE,UNKNOWN,-122.41427117780798,37.71369342318444,"(-122.41427117780798, 37.71369342318444)",147885173355219
195160617,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,06/24/2003,08:00,UNKNOWN,NONE,UNKNOWN,-122.49994718434652,37.76361065117559,"(-122.49994718434652, 37.76361065117559)",195160617355219
195698967,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,06/25/2003,23:00,UNKNOWN,NONE,UNKNOWN,-122.3884681445686,37.62528806639399,"(-122.3884681445686, 37.62528806639399)",195698967355219
189009739,INDECENT EXPOSURE,SEE CATEGORY,Friday,06/27/2003,10:00,UNKNOWN,NONE,UNKNOWN,-122.25439590884615,37.7585137133973,"(-122.25439590884615, 37.7585137133973)",189009739355219
119243734,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,07/01/2003,08:00,UNKNOWN,NONE,UNKNOWN,-122.50279820048955,37.79216870556237,"(-122.50279820048955, 37.79216870556237)",119243734355219
142138273,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,07/02/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.28705152835632,37.67346791884956,"(-122.28705152835632, 37.67346791884956)",142138273355219
183178880,INDECENT EXPOSURE,SEE CATEGORY,Thursday,07/03/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.48853621761613,37.67564783880707,"(-122.48853621761613, 37.67564783880707)",183178880355219
175164576,INDECENT EXPOSURE,SEE CATEGORY,Friday,07/04/2003,06:00,UNKNOWN,NONE,UNKNOWN,-122.1221470767099,37.81762808533147,"(-122.1221470767099, 37.81762808533147)",175164576355219
127761864,INDECENT EXPOSURE,SEE CATEGORY,Friday,07/04/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.08722269846909,37.735561020089385,"(-122.08722269846909, 37.735561020089385)",127761864355219
193466370,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/05/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.48852265634136,37.708900627051186,"(-122.48852265634136, 37.708900627051186)",193466370355219
190056225,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/05/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.3206008844971,37.63106633194379,"(-122.3206008844971, 37.63106633194379)",190056225355219
114544652,INDECENT EXPOSURE,SEE CATEGORY,Sunday,07/06/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.32854428041861,37.7761928533166,"(-122.32854428041861, 37.7761928533166)",114544652355219
190304881,INDECENT EXPOSURE,SEE CATEGORY,Sunday,07/06/2003,23:00,UNKNOWN,NONE,UNKNOWN,-122.49165494880421,37.74091162766547,"(-122.49165494880421, 37.74091162766547)",190304881355219
199640272,INDECENT EXPOSURE,SEE CATEGORY,Sunday,07/06/2003,23:00,UNKNOWN,NONE,UNKNOWN,-122.47154371473886,37.71219538227095,"(-122.47154371473886, 37.71219538227095)",199640272355219
111924923,INDECENT EXPOSURE,SEE CATEGORY,Monday,07/07/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.31077264551246,37.81382854256154,"(-122.31077264551246, 37.81382854256154)",111924923355219
175728811,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,07/08/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.42592526443146,37.63948187963148,"(-122.42592526443146, 37.63948187963148)",175728811355219
162316895,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,07/08/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.20939497504966,37.81601322721391,"(-122.20939497504966, 37.81601322721391)",162316895355219
147128403,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,07/08/2003,11:00,UNKNOWN,NONE,UNKNOWN,-122.07468085569671,37.8011814714207,"(-122.07468085569671, 37.8011814714207)",147128403355219
115956724,INDECENT EXPOSURE,SEE CATEGORY,Friday,07/11/2003,16:00,UNKNOWN,NONE,UNKNOWN,-122.0888010479128,37.779665788726234,"(-122.0888010479128, 37.779665788726234)",115956724355219
138714270,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/12/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.2934434309315,37.785631902342054,"(-122.2934434309315, 37.785631902342054)",138714270355219
126604424,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/12/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.3938048258723,37.60896767376322,"(-122.3938048258723, 37.60896767376322)",126604424355219
123230174,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/12/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.50891578916068,37.71402160848667,"(-122.50891578916068, 37.71402160848667)",123230174355219
184713709,INDECENT EXPOSURE,SEE CATEGORY,Sunday,07/13/2003,06:00,UNKNOWN,NONE,UNKNOWN,-122.44701848896163,37.61606445623434,"(-122.44701848896163, 37.61606445623434)",184713709355219
194577668,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,07/15/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.34192453449569,37.628710897701005,"(-122.34192453449569, 37.628710897701005)",194577668355219
104444830,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,07/16/2003,16:00,UNKNOWN,NONE,UNKNOWN,-122.37738017317587,37.78568999369296,"(-122.37738017317587, 37.78568999369296)",104444830355219
104784374,INDECENT EXPOSURE,SEE CATEGORY,Friday,07/18/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.45252257198965,37.78262152807529,"(-122.45252257198965, 37.78262152807529)",104784374355219
159098219,INDECENT EXPOSURE,SEE CATEGORY,Friday,07/18/2003,07:00,UNKNOWN,NONE,UNKNOWN,-122.32270486723935,37.67871527337702,"(-122.32270486723935, 37.67871527337702)",159098219355219
181956654,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/19/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.25101821760637,37.7919697650689,"(-122.25101821760637, 37.7919697650689)",181956654355219
116622124,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/19/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.05237227273787,37.76464784595984,"(-122.05237227273787, 37.76464784595984)",116622124355219
114997166,INDECENT EXPOSURE,SEE CATEGORY,Monday,07/21/2003,19:00,UNKNOWN,NONE,UNKNOWN,-122.3830234975535,37.647042704979555,"(-122.3830234975535, 37.647042704979555)",114997166355219
183306869,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,07/22/2003,11:00,UNKNOWN,NONE,UNKNOWN,-122.34978308506471,37.70776607838974,"(-122.34978308506471, 37.70776607838974)",183306869355219
144598314,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,07/23/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.41106540896867,37.784862524840534,"(-122.41106540896867, 37.784862524840534)",144598314355219
137337307,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,07/23/2003,08:00,UNKNOWN,NONE,UNKNOWN,-122.02781368410213,37.63715454485646,"(-122.02781368410213, 37.63715454485646)",137337307355219
111131790,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,07/23/2003,22:00,UNKNOWN,NONE,UNKNOWN,-122.47839489846746,37.80701194707518,"(-122.47839489846746, 37.80701194707518)",111131790355219
181429349,INDECENT EXPOSURE,SEE CATEGORY,Thursday,07/24/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.00628296668826,37.60002271299117,"(-122.00628296668826, 37.60002271299117)",181429349355219
184186745,INDECENT EXPOSURE,SEE CATEGORY,Friday,07/25/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.15615244887344,37.600065404479516,"(-122.15615244887344, 37.600065404479516)",184186745355219
138354939,INDECENT EXPOSURE,SEE CATEGORY,Saturday,07/26/2003,01:00,UNKNOWN,NONE,UNKNOWN,-122.5059649488815,37.64039730661035,"(-122.5059649488815, 37.64039730661035)",138354939355219
102886536,INDECENT EXPOSURE,SEE CATEGORY,Sunday,07/27/2003,23:00,UNKNOWN,NONE,UNKNOWN,-122.3692494552048,37.732748219420856,"(-122.3692494552048, 37.732748219420856)",102886536355219
147725324,INDECENT EXPOSURE,SEE CATEGORY,Monday,07/28/2003,01:00,UNKNOWN,NONE,UNKNOWN,-122.49096019797469,37.63982829268423,"(-122.49096019797469, 37.63982829268423)",147725324355219
117295037,INDECENT EXPOSURE,SEE CATEGORY,Monday,07/28/2003,04:00,UNKNOWN,NONE,UNKNOWN,-122.31405180823802,37.780328965710744,"(-122.31405180823802, 37.780328965710744)",117295037355219
120740810,INDECENT EXPOSURE,SEE CATEGORY,Monday,07/28/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.15652372157271,37.66699064763961,"(-122.15652372157271, 37.66699064763961)",120740810355219
170660463,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/01/2003,12:00,UNKNOWN,NONE,UNKNOWN,-122.47546531457719,37.75513344001448,"(-122.47546531457719, 37.75513344001448)",170660463355219
149295829,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/02/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.42655667650233,37.728831355937146,"(-122.42655667650233, 37.728831355937146)",149295829355219
129070819,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/06/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.39916582592183,37.72046658936357,"(-122.39916582592183, 37.72046658936357)",129070819355219
166190715,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/06/2003,20:00,UNKNOWN,NONE,UNKNOWN,-122.27412753135373,37.80558274542181,"(-122.27412753135373, 37.80558274542181)",166190715355219
143894812,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/07/2003,16:00,UNKNOWN,NONE,UNKNOWN,-122.38432277920836,37.77759995496283,"(-122.38432277920836, 37.77759995496283)",143894812355219
192211414,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/08/2003,04:00,UNKNOWN,NONE,UNKNOWN,-122.05835208540341,37.70187961893276,"(-122.05835208540341, 37.70187961893276)",192211414355219
168152820,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/09/2003,04:00,UNKNOWN,NONE,UNKNOWN,-122.47769817884968,37.687578830007084,"(-122.47769817884968, 37.687578830007084)",168152820355219
125950298,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/09/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.2179017731077,37.620540425881586,"(-122.2179017731077, 37.620540425881586)",125950298355219
141180000,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/09/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.03283004790309,37.61729209155267,"(-122.03283004790309, 37.61729209155267)",141180000355219
166717987,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/10/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.45309605624196,37.68583527312746,"(-122.45309605624196, 37.68583527312746)",166717987355219
184421327,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/10/2003,16:00,UNKNOWN,NONE,UNKNOWN,-122.00208746239844,37.638821871002946,"(-122.00208746239844, 37.638821871002946)",184421327355219
142414524,INDECENT EXPOSURE,SEE CATEGORY,Monday,08/11/2003,22:00,UNKNOWN,NONE,UNKNOWN,-122.15743205320997,37.6333138103891,"(-122.15743205320997, 37.6333138103891)",142414524355219
188463235,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/13/2003,06:00,UNKNOWN,NONE,UNKNOWN,-122.47685993099633,37.652021415247816,"(-122.47685993099633, 37.652021415247816)",188463235355219
118849646,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/14/2003,13:00,UNKNOWN,NONE,UNKNOWN,-122.02797644555966,37.77119796213955,"(-122.02797644555966, 37.77119796213955)",118849646355219
190141749,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/14/2003,18:00,UNKNOWN,NONE,UNKNOWN,-122.06093627339152,37.80428608679649,"(-122.06093627339152, 37.80428608679649)",190141749355219
173217150,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/14/2003,19:00,UNKNOWN,NONE,UNKNOWN,-122.45653009775606,37.76562027966316,"(-122.45653009775606, 37.76562027966316)",173217150355219
118955164,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/15/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.3833640186457,37.72464035057703,"(-122.3833640186457, 37.72464035057703)",118955164355219
156095924,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/15/2003,20:00,UNKNOWN,NONE,UNKNOWN,-122.0784259671553,37.815863695219825,"(-122.0784259671553, 37.815863695219825)",156095924355219
158850425,INDECENT EXPOSURE,SEE CATEGORY,Monday,08/18/2003,09:00,UNKNOWN,NONE,UNKNOWN,-122.34080380042016,37.81269178411502,"(-122.34080380042016, 37.81269178411502)",158850425355219
154917264,INDECENT EXPOSURE,SEE CATEGORY,Monday,08/18/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.40083518944728,37.651140368857,"(-122.40083518944728, 37.651140368857)",154917264355219
199984162,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/19/2003,11:00,UNKNOWN,NONE,UNKNOWN,-122.43323882760627,37.660383848889595,"(-122.43323882760627, 37.660383848889595)",199984162355219
180364217,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/20/2003,02:00,UNKNOWN,NONE,UNKNOWN,-122.24457353384757,37.7729504652819,"(-122.24457353384757, 37.7729504652819)",180364217355219
140401619,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/21/2003,21:00,UNKNOWN,NONE,UNKNOWN,-122.22604688887013,37.676877748955626,"(-122.22604688887013, 37.676877748955626)",140401619355219
164718635,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/22/2003,17:00,UNKNOWN,NONE,UNKNOWN,-122.40443950593365,37.752681939100945,"(-122.40443950593365, 37.752681939100945)",164718635355219
166447480,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/22/2003,23:00,UNKNOWN,NONE,UNKNOWN,-122.24975140421313,37.73329343815324,"(-122.24975140421313, 37.73329343815324)",166447480355219
178738371,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/26/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.38556681153517,37.706268510675955,"(-122.38556681153517, 37.706268510675955)",178738371355219
190427705,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/26/2003,05:00,UNKNOWN,NONE,UNKNOWN,-122.01283424940158,37.76961515860175,"(-122.01283424940158, 37.76961515860175)",190427705355219
149158338,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/27/2003,12:00,UNKNOWN,NONE,UNKNOWN,-122.35841891407385,37.63900766218941,"(-122.35841891407385, 37.63900766218941)",149158338355219
112454852,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/27/2003,13:00,UNKNOWN,NONE,UNKNOWN,-122.28350700096412,37.767861502982136,"(-122.28350700096412, 37.767861502982136)",112454852355219
145670611,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/27/2003,22:00,UNKNOWN,NONE,UNKNOWN,-122.12915260638553,37.789492914272586,"(-122.12915260638553, 37.789492914272586)",145670611355219
135060246,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/28/2003,14:00,UNKNOWN,NONE,UNKNOWN,-122.23805927059223,37.80124793633875,"(-122.23805927059223, 37.80124793633875)",135060246355219
193232373,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/01/2003,03:00,UNKNOWN,NONE,UNKNOWN,-122.44972072533366,37.72336780136836,"(-122.44972072533366, 37.72336780136836)",193232373355219
